"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.vqa"	"Answer.vqa_answer"	"Answer.confidence"
"35ZRNT9RUIM3UKIW2JOZMVR5OCC3O6"	"3LJ9P5KQ1644D6TBHD84QFMYR7AYTS"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Mon Apr 24 18:25:09 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"abstract_v002_train2015_000000004777.png"	"600"	"1296000"	"Mon May 01 18:25:09 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=35ZRNT9RUIM3UKIW2JOZMVR5OCC3O6"	"3LOZAJ85YE24PVYZPC2RBI9QVVA2XQ"	"ATR6RB1RULOC0"	"Submitted"	"Tue May 09 19:29:19 CDT 2017"	"Mon Apr 24 19:28:59 CDT 2017"	"Mon Apr 24 19:29:19 CDT 2017"	""	""	""	""	""	"{""image"":""abstract_v002_train2015_000000004777.png"",""dataset"":""abstract"",""question"":""What thing in this cartoon is not human but is able to stand?"",""answer"":""robot"",""rectangle"":{""startX"":161.0555419921875,""startY"":260.0555419921875,""w"":39,""h"":40},""goPage2Time"":""2017-04-25T00:29:13.617Z"",""startDrawTime"":""2017-04-25T00:29:25.027Z"",""goPage3Time"":""2017-04-25T00:29:27.530Z"",""startInputTime"":""2017-04-25T00:29:29.251Z"",""submitTime"":""2017-04-25T00:29:31.437Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[82,79,66,79,84],""timeTypeStream"":[""2017-04-25T00:29:29.249Z"",""2017-04-25T00:29:29.297Z"",""2017-04-25T00:29:29.445Z"",""2017-04-25T00:29:29.614Z"",""2017-04-25T00:29:29.689Z""],""confidence"":""yes""}"	"robot"	"yes"
"35ZRNT9RUIM3UKIW2JOZMVR5OCC3O6"	"3LJ9P5KQ1644D6TBHD84QFMYR7AYTS"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Mon Apr 24 18:25:09 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"abstract_v002_train2015_000000004777.png"	"600"	"1296000"	"Mon May 01 18:25:09 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=35ZRNT9RUIM3UKIW2JOZMVR5OCC3O6"	"3YT88D1N09NNQDVBUT174Y6G51WK3X"	"A1PIWJSP8Q5UW7"	"Submitted"	"Tue May 09 20:09:26 CDT 2017"	"Mon Apr 24 20:08:40 CDT 2017"	"Mon Apr 24 20:09:26 CDT 2017"	""	""	""	""	""	"{""image"":""abstract_v002_train2015_000000004777.png"",""dataset"":""abstract"",""question"":""What thing in this cartoon is not human but is able to stand?"",""answer"":""Robot"",""rectangle"":{""startX"":129.27777099609375,""startY"":208.90277099609375,""w"":36,""h"":37},""goPage2Time"":""2017-04-25T01:07:59.098Z"",""startDrawTime"":""2017-04-25T01:08:23.795Z"",""goPage3Time"":""2017-04-25T01:08:31.858Z"",""startInputTime"":""2017-04-25T01:08:34.555Z"",""submitTime"":""2017-04-25T01:08:40.587Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[82,79,66,79,84],""timeTypeStream"":[""2017-04-25T01:08:34.539Z"",""2017-04-25T01:08:34.969Z"",""2017-04-25T01:08:35.552Z"",""2017-04-25T01:08:35.812Z"",""2017-04-25T01:08:35.981Z""],""confidence"":""yes""}"	"Robot"	"yes"
"35ZRNT9RUIM3UKIW2JOZMVR5OCC3O6"	"3LJ9P5KQ1644D6TBHD84QFMYR7AYTS"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Mon Apr 24 18:25:09 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"abstract_v002_train2015_000000004777.png"	"600"	"1296000"	"Mon May 01 18:25:09 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=35ZRNT9RUIM3UKIW2JOZMVR5OCC3O6"	"3AAPLD8UCD61N4SX3N419JUM7J7THL"	"A39CN7ZXMNM2OB"	"Submitted"	"Tue May 09 20:48:26 CDT 2017"	"Mon Apr 24 20:48:06 CDT 2017"	"Mon Apr 24 20:48:26 CDT 2017"	""	""	""	""	""	"{""image"":""abstract_v002_train2015_000000004777.png"",""dataset"":""abstract"",""question"":""What thing in this cartoon is not human but is able to stand?"",""answer"":""Unanswerable"",""rectangle"":{""startX"":78,""startY"":159.171875,""w"":143,""h"":156},""goPage2Time"":""2017-04-25T01:48:15.004Z"",""startDrawTime"":""2017-04-25T01:48:25.129Z"",""goPage3Time"":""2017-04-25T01:48:27.821Z"",""startInputTime"":""2017-04-25T01:48:31.354Z"",""submitTime"":""2017-04-25T01:48:32.650Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[],""timeTypeStream"":[],""confidence"":""yes""}"	"Unanswerable"	"yes"
"3XAOZ9UYRZFA5THXUS2KN7785TGQ19"	"3LJ9P5KQ1644D6TBHD84QFMYR7AYTS"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Mon Apr 24 18:25:09 CDT 2017"	"5"	"1"	"0"	"0"	"Assignable"	"NotReviewed"	"abstract_v002_train2015_000000013957.png"	"600"	"1296000"	"Mon May 01 18:25:09 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3XAOZ9UYRZFA5THXUS2KN7785TGQ19"	"3WEV0KO0ONHJWOAGSRGL8TJ2D7XDS2"	"ATR6RB1RULOC0"	"Submitted"	"Tue May 09 19:35:52 CDT 2017"	"Mon Apr 24 19:35:10 CDT 2017"	"Mon Apr 24 19:35:52 CDT 2017"	""	""	""	""	""	"{""image"":""abstract_v002_train2015_000000013957.png"",""dataset"":""abstract"",""question"":""What color are the plates?"",""answer"":""unanswerable"",""rectangle"":{""startX"":484.0555419921875,""startY"":160.0555419921875,""w"":30,""h"":29},""goPage2Time"":""2017-04-25T00:35:25.457Z"",""startDrawTime"":""2017-04-25T00:35:46.142Z"",""goPage3Time"":""2017-04-25T00:35:47.723Z"",""startInputTime"":""2017-04-25T00:35:55.734Z"",""submitTime"":""2017-04-25T00:36:04.856Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[85,78,65,78,83,87,69,82,65,66,76,69],""timeTypeStream"":[""2017-04-25T00:35:55.733Z"",""2017-04-25T00:35:55.926Z"",""2017-04-25T00:35:56.510Z"",""2017-04-25T00:35:56.961Z"",""2017-04-25T00:35:57.187Z"",""2017-04-25T00:35:57.491Z"",""2017-04-25T00:35:57.855Z"",""2017-04-25T00:35:58.050Z"",""2017-04-25T00:35:58.416Z"",""2017-04-25T00:35:58.544Z"",""2017-04-25T00:35:58.624Z"",""2017-04-25T00:35:58.768Z""],""confidence"":""yes""}"	"unanswerable"	"yes"
"3XAOZ9UYRZFA5THXUS2KN7785TGQ19"	"3LJ9P5KQ1644D6TBHD84QFMYR7AYTS"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Mon Apr 24 18:25:09 CDT 2017"	"5"	"1"	"0"	"0"	"Assignable"	"NotReviewed"	"abstract_v002_train2015_000000013957.png"	"600"	"1296000"	"Mon May 01 18:25:09 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3XAOZ9UYRZFA5THXUS2KN7785TGQ19"	"3R2UR8A0IB5IW2N4CA0OIVCTW18OXM"	"A1PIWJSP8Q5UW7"	"Submitted"	"Tue May 09 20:29:38 CDT 2017"	"Mon Apr 24 20:29:10 CDT 2017"	"Mon Apr 24 20:29:38 CDT 2017"	""	""	""	""	""	"{""image"":""abstract_v002_train2015_000000013957.png"",""dataset"":""abstract"",""question"":""What color are the plates?"",""answer"":""unanswerable"",""rectangle"":{""startX"":391.27777099609375,""startY"":130.90277099609375,""w"":27,""h"":25},""goPage2Time"":""2017-04-25T01:28:27.832Z"",""startDrawTime"":""2017-04-25T01:28:35.688Z"",""goPage3Time"":""2017-04-25T01:28:39.933Z"",""startInputTime"":""2017-04-25T01:28:49.711Z"",""submitTime"":""2017-04-25T01:28:53.241Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[],""timeTypeStream"":[],""confidence"":""no""}"	"unanswerable"	"no"
"3XAOZ9UYRZFA5THXUS2KN7785TGQ19"	"3LJ9P5KQ1644D6TBHD84QFMYR7AYTS"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Mon Apr 24 18:25:09 CDT 2017"	"5"	"1"	"0"	"0"	"Assignable"	"NotReviewed"	"abstract_v002_train2015_000000013957.png"	"600"	"1296000"	"Mon May 01 18:25:09 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3XAOZ9UYRZFA5THXUS2KN7785TGQ19"	"3A1PQ49WVI60EKGO14KR3DBRF0GH10"	"A2C929NA28XOWX"	"Submitted"	"Tue May 09 20:49:06 CDT 2017"	"Mon Apr 24 20:48:38 CDT 2017"	"Mon Apr 24 20:49:06 CDT 2017"	""	""	""	""	""	"{""image"":""abstract_v002_train2015_000000013957.png"",""dataset"":""abstract"",""question"":""What color are the plates?"",""answer"":""red"",""rectangle"":{""startX"":479.68182373046875,""startY"":154.09376525878906,""w"":32,""h"":37},""goPage2Time"":""2017-04-25T01:48:41.967Z"",""startDrawTime"":""2017-04-25T01:48:49.898Z"",""goPage3Time"":""2017-04-25T01:48:59.001Z"",""startInputTime"":""2017-04-25T01:49:03.263Z"",""submitTime"":""2017-04-25T01:49:06.442Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[82,69,68],""timeTypeStream"":[""2017-04-25T01:49:03.261Z"",""2017-04-25T01:49:03.332Z"",""2017-04-25T01:49:03.556Z""],""confidence"":""maybe""}"	"red"	"maybe"
"3XAOZ9UYRZFA5THXUS2KN7785TGQ19"	"3LJ9P5KQ1644D6TBHD84QFMYR7AYTS"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Mon Apr 24 18:25:09 CDT 2017"	"5"	"1"	"0"	"0"	"Assignable"	"NotReviewed"	"abstract_v002_train2015_000000013957.png"	"600"	"1296000"	"Mon May 01 18:25:09 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3XAOZ9UYRZFA5THXUS2KN7785TGQ19"	"3SLE99ER0O2NI3YA9NJN9WS5X2QZBT"	"A118DWOXWSI8VC"	"Submitted"	"Tue May 09 21:48:26 CDT 2017"	"Mon Apr 24 21:47:08 CDT 2017"	"Mon Apr 24 21:48:26 CDT 2017"	""	""	""	""	""	"{""image"":""abstract_v002_train2015_000000013957.png"",""dataset"":""abstract"",""question"":""What color are the plates?"",""answer"":""Red"",""rectangle"":{""startX"":485.7221984863281,""startY"":157.07984924316406,""w"":23,""h"":27},""goPage2Time"":""2017-04-25T02:47:22.747Z"",""startDrawTime"":""2017-04-25T02:47:49.012Z"",""goPage3Time"":""2017-04-25T02:48:15.002Z"",""startInputTime"":""2017-04-25T02:48:16.429Z"",""submitTime"":""2017-04-25T02:48:28.756Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[82,69,68],""timeTypeStream"":[""2017-04-25T02:48:16.426Z"",""2017-04-25T02:48:16.556Z"",""2017-04-25T02:48:16.779Z""],""confidence"":""no""}"	"Red"	"no"
"3UYRNV2KITN7DWOQDLJIYNZBEOZN83"	"3LJ9P5KQ1644D6TBHD84QFMYR7AYTS"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Mon Apr 24 18:25:09 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"abstract_v002_train2015_000000009599.png"	"600"	"1296000"	"Mon May 01 18:25:09 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3UYRNV2KITN7DWOQDLJIYNZBEOZN83"	"3EA3QWIZ4JK1JZ3H95MM9VV17VGTI6"	"A16TPV9T2VG2CJ"	"Submitted"	"Tue May 09 18:45:34 CDT 2017"	"Mon Apr 24 18:45:05 CDT 2017"	"Mon Apr 24 18:45:34 CDT 2017"	""	""	""	""	""	"{""image"":""abstract_v002_train2015_000000009599.png"",""dataset"":""abstract"",""question"":""What is the girl holding?"",""answer"":""doll"",""rectangle"":{""startX"":302.1700134277344,""startY"":124.97000122070312,""w"":32,""h"":55},""goPage2Time"":""2017-04-24T23:44:24.882Z"",""startDrawTime"":""2017-04-24T23:44:29.349Z"",""goPage3Time"":""2017-04-24T23:44:46.741Z"",""startInputTime"":""2017-04-24T23:44:48.880Z"",""submitTime"":""2017-04-24T23:44:51.045Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[68,79,76,76],""timeTypeStream"":[""2017-04-24T23:44:48.878Z"",""2017-04-24T23:44:49.453Z"",""2017-04-24T23:44:49.701Z"",""2017-04-24T23:44:49.853Z""],""confidence"":""yes""}"	"doll"	"yes"
"3UYRNV2KITN7DWOQDLJIYNZBEOZN83"	"3LJ9P5KQ1644D6TBHD84QFMYR7AYTS"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Mon Apr 24 18:25:09 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"abstract_v002_train2015_000000009599.png"	"600"	"1296000"	"Mon May 01 18:25:09 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3UYRNV2KITN7DWOQDLJIYNZBEOZN83"	"3WSELTNVR4RMDHKJXHU9SX7IUNDATL"	"A3JGB77LDAM21N"	"Submitted"	"Tue May 09 19:12:37 CDT 2017"	"Mon Apr 24 19:12:19 CDT 2017"	"Mon Apr 24 19:12:37 CDT 2017"	""	""	""	""	""	"{""image"":""abstract_v002_train2015_000000009599.png"",""dataset"":""abstract"",""question"":""What is the girl holding?"",""answer"":""doll"",""rectangle"":{""startX"":255.5,""startY"":90.46665954589844,""w"":74,""h"":155},""goPage2Time"":""2017-04-25T00:12:24.735Z"",""startDrawTime"":""2017-04-25T00:12:29.506Z"",""goPage3Time"":""2017-04-25T00:12:32.287Z"",""startInputTime"":""2017-04-25T00:12:34.477Z"",""submitTime"":""2017-04-25T00:12:37.137Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[68,79,76,76],""timeTypeStream"":[""2017-04-25T00:12:34.462Z"",""2017-04-25T00:12:34.643Z"",""2017-04-25T00:12:34.836Z"",""2017-04-25T00:12:34.974Z""],""confidence"":""yes""}"	"doll"	"yes"
"3UYRNV2KITN7DWOQDLJIYNZBEOZN83"	"3LJ9P5KQ1644D6TBHD84QFMYR7AYTS"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Mon Apr 24 18:25:09 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"abstract_v002_train2015_000000009599.png"	"600"	"1296000"	"Mon May 01 18:25:09 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3UYRNV2KITN7DWOQDLJIYNZBEOZN83"	"3FQ5JJ512MDUUHOLCCLMDC4MAHMNKD"	"ATR6RB1RULOC0"	"Submitted"	"Tue May 09 19:33:05 CDT 2017"	"Mon Apr 24 19:32:46 CDT 2017"	"Mon Apr 24 19:33:05 CDT 2017"	""	""	""	""	""	"{""image"":""abstract_v002_train2015_000000009599.png"",""dataset"":""abstract"",""question"":""What is the girl holding?"",""answer"":""doll"",""rectangle"":{""startX"":299.0555419921875,""startY"":129.0555419921875,""w"":35,""h"":55},""goPage2Time"":""2017-04-25T00:33:01.376Z"",""startDrawTime"":""2017-04-25T00:33:06.531Z"",""goPage3Time"":""2017-04-25T00:33:14.096Z"",""startInputTime"":""2017-04-25T00:33:15.394Z"",""submitTime"":""2017-04-25T00:33:17.750Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[68,79,76,76],""timeTypeStream"":[""2017-04-25T00:33:15.392Z"",""2017-04-25T00:33:15.515Z"",""2017-04-25T00:33:15.807Z"",""2017-04-25T00:33:16.068Z""],""confidence"":""yes""}"	"doll"	"yes"
"3UYRNV2KITN7DWOQDLJIYNZBEOZN83"	"3LJ9P5KQ1644D6TBHD84QFMYR7AYTS"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Mon Apr 24 18:25:09 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"abstract_v002_train2015_000000009599.png"	"600"	"1296000"	"Mon May 01 18:25:09 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3UYRNV2KITN7DWOQDLJIYNZBEOZN83"	"3AAJC4I4FHHT0MWMXFW47KBI57XJZW"	"A39CN7ZXMNM2OB"	"Submitted"	"Tue May 09 20:50:47 CDT 2017"	"Mon Apr 24 20:50:21 CDT 2017"	"Mon Apr 24 20:50:47 CDT 2017"	""	""	""	""	""	"{""image"":""abstract_v002_train2015_000000009599.png"",""dataset"":""abstract"",""question"":""What is the girl holding?"",""answer"":""Doll"",""rectangle"":{""startX"":261,""startY"":100.171875,""w"":72,""h"":143},""goPage2Time"":""2017-04-25T01:50:30.492Z"",""startDrawTime"":""2017-04-25T01:50:35.640Z"",""goPage3Time"":""2017-04-25T01:50:46.950Z"",""startInputTime"":""2017-04-25T01:50:50.124Z"",""submitTime"":""2017-04-25T01:50:53.394Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[68,79,76,76],""timeTypeStream"":[""2017-04-25T01:50:50.108Z"",""2017-04-25T01:50:50.763Z"",""2017-04-25T01:50:51.002Z"",""2017-04-25T01:50:51.125Z""],""confidence"":""yes""}"	"Doll"	"yes"
"3UYRNV2KITN7DWOQDLJIYNZBEOZN83"	"3LJ9P5KQ1644D6TBHD84QFMYR7AYTS"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Mon Apr 24 18:25:09 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"abstract_v002_train2015_000000009599.png"	"600"	"1296000"	"Mon May 01 18:25:09 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3UYRNV2KITN7DWOQDLJIYNZBEOZN83"	"3AAPLD8UCD61N4SX3N419JUM7J8THM"	"AWMQYV1RQM94M"	"Submitted"	"Tue May 09 21:12:29 CDT 2017"	"Mon Apr 24 21:12:01 CDT 2017"	"Mon Apr 24 21:12:29 CDT 2017"	""	""	""	""	""	"{""image"":""abstract_v002_train2015_000000009599.png"",""dataset"":""abstract"",""question"":""What is the girl holding?"",""answer"":""doll"",""rectangle"":{""startX"":293.125,""startY"":125.17578125,""w"":46,""h"":57},""goPage2Time"":""2017-04-25T02:12:06.731Z"",""startDrawTime"":""2017-04-25T02:12:18.264Z"",""goPage3Time"":""2017-04-25T02:12:21.779Z"",""startInputTime"":""2017-04-25T02:12:23.685Z"",""submitTime"":""2017-04-25T02:12:28.481Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[68,79,76,76],""timeTypeStream"":[""2017-04-25T02:12:23.675Z"",""2017-04-25T02:12:24.197Z"",""2017-04-25T02:12:24.459Z"",""2017-04-25T02:12:24.609Z""],""confidence"":""yes""}"	"doll"	"yes"
"3S8APUMBJX7ER29GI9KFHKG3K3YBFJ"	"3LJ9P5KQ1644D6TBHD84QFMYR7AYTS"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Mon Apr 24 18:25:09 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"abstract_v002_train2015_000000002984.png"	"600"	"1296000"	"Mon May 01 18:25:09 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3S8APUMBJX7ER29GI9KFHKG3K3YBFJ"	"3EG49X351V1S7WH0CEEU1VQ2B0A6X9"	"A16TPV9T2VG2CJ"	"Submitted"	"Tue May 09 18:47:23 CDT 2017"	"Mon Apr 24 18:47:03 CDT 2017"	"Mon Apr 24 18:47:23 CDT 2017"	""	""	""	""	""	"{""image"":""abstract_v002_train2015_000000002984.png"",""dataset"":""abstract"",""question"":""Is the little boy trying to imitate what the older woman is doing?"",""answer"":""yes"",""rectangle"":{""startX"":98.17001342773437,""startY"":156.97000122070312,""w"":79,""h"":151},""goPage2Time"":""2017-04-24T23:46:22.635Z"",""startDrawTime"":""2017-04-24T23:46:28.920Z"",""goPage3Time"":""2017-04-24T23:46:36.187Z"",""startInputTime"":""2017-04-24T23:46:38.155Z"",""submitTime"":""2017-04-24T23:46:40.473Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[89,69,83],""timeTypeStream"":[""2017-04-24T23:46:38.154Z"",""2017-04-24T23:46:38.425Z"",""2017-04-24T23:46:38.673Z""],""confidence"":""yes""}"	"yes"	"yes"
"3S8APUMBJX7ER29GI9KFHKG3K3YBFJ"	"3LJ9P5KQ1644D6TBHD84QFMYR7AYTS"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Mon Apr 24 18:25:09 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"abstract_v002_train2015_000000002984.png"	"600"	"1296000"	"Mon May 01 18:25:09 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3S8APUMBJX7ER29GI9KFHKG3K3YBFJ"	"3JRJSWSMQIAK4D31Y7Q463TBL3YE33"	"A3JGB77LDAM21N"	"Submitted"	"Tue May 09 19:18:16 CDT 2017"	"Mon Apr 24 19:17:37 CDT 2017"	"Mon Apr 24 19:18:16 CDT 2017"	""	""	""	""	""	"{""image"":""abstract_v002_train2015_000000002984.png"",""dataset"":""abstract"",""question"":""Is the little boy trying to imitate what the older woman is doing?"",""answer"":""no"",""rectangle"":{""startX"":11.5,""startY"":155.46665954589844,""w"":163,""h"":160},""goPage2Time"":""2017-04-25T00:17:48.716Z"",""startDrawTime"":""2017-04-25T00:18:06.505Z"",""goPage3Time"":""2017-04-25T00:18:09.524Z"",""startInputTime"":""2017-04-25T00:18:11.362Z"",""submitTime"":""2017-04-25T00:18:16.020Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[78,79],""timeTypeStream"":[""2017-04-25T00:18:11.347Z"",""2017-04-25T00:18:11.433Z""],""confidence"":""maybe""}"	"no"	"maybe"
"3S8APUMBJX7ER29GI9KFHKG3K3YBFJ"	"3LJ9P5KQ1644D6TBHD84QFMYR7AYTS"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Mon Apr 24 18:25:09 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"abstract_v002_train2015_000000002984.png"	"600"	"1296000"	"Mon May 01 18:25:09 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3S8APUMBJX7ER29GI9KFHKG3K3YBFJ"	"37UQDCYH6YKJ77QAV9I4JOTDQ0OV7W"	"ATR6RB1RULOC0"	"Submitted"	"Tue May 09 19:47:49 CDT 2017"	"Mon Apr 24 19:47:26 CDT 2017"	"Mon Apr 24 19:47:49 CDT 2017"	""	""	""	""	""	"{""image"":""abstract_v002_train2015_000000002984.png"",""dataset"":""abstract"",""question"":""Is the little boy trying to imitate what the older woman is doing?"",""answer"":""yes"",""rectangle"":{""startX"":98.0555419921875,""startY"":82.0555419921875,""w"":421,""h"":222},""goPage2Time"":""2017-04-25T00:47:40.363Z"",""startDrawTime"":""2017-04-25T00:47:46.170Z"",""goPage3Time"":""2017-04-25T00:47:58.110Z"",""startInputTime"":""2017-04-25T00:47:59.193Z"",""submitTime"":""2017-04-25T00:48:01.492Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[89,69,83],""timeTypeStream"":[""2017-04-25T00:47:59.191Z"",""2017-04-25T00:47:59.298Z"",""2017-04-25T00:47:59.470Z""],""confidence"":""yes""}"	"yes"	"yes"
"3S8APUMBJX7ER29GI9KFHKG3K3YBFJ"	"3LJ9P5KQ1644D6TBHD84QFMYR7AYTS"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Mon Apr 24 18:25:09 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"abstract_v002_train2015_000000002984.png"	"600"	"1296000"	"Mon May 01 18:25:09 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3S8APUMBJX7ER29GI9KFHKG3K3YBFJ"	"3NPFYT4IZDTU4P66ORNGDM3R5FHXG8"	"A39CN7ZXMNM2OB"	"Submitted"	"Tue May 09 20:34:22 CDT 2017"	"Mon Apr 24 20:33:54 CDT 2017"	"Mon Apr 24 20:34:22 CDT 2017"	""	""	""	""	""	"{""image"":""abstract_v002_train2015_000000002984.png"",""dataset"":""abstract"",""question"":""Is the little boy trying to imitate what the older woman is doing?"",""answer"":""Yes"",""rectangle"":{""startX"":95,""startY"":78.171875,""w"":426,""h"":230},""goPage2Time"":""2017-04-25T01:34:03.412Z"",""startDrawTime"":""2017-04-25T01:34:12.402Z"",""goPage3Time"":""2017-04-25T01:34:24.009Z"",""startInputTime"":""2017-04-25T01:34:27.379Z"",""submitTime"":""2017-04-25T01:34:28.730Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[],""timeTypeStream"":[],""confidence"":""yes""}"	"Yes"	"yes"
