hitid	hittypeid	title	description	keywords	reward	creationtime	assignments	numavailable	numpending	numcomplete	hitstatus	reviewstatus	annotation	assignmentduration	autoapprovaldelay	hitlifetime	viewhit	assignmentid	workerid	assignmentstatus	autoapprovaltime	assignmentaccepttime	assignmentsubmittime	assignmentapprovaltime	assignmentrejecttime	deadline	feedback	reject	Answer.vqa	Answer.confidence	Answer.vqa_answer
363A7XIFV4AY4PQECAPN4VZJQK3VA8	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:18 CDT 2017	5	0	0	0	Reviewable	NotReviewed	COCO_train2014_000000351004.jpg	600	1296000	Tue May 09 12:58:18 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=363A7XIFV4AY4PQECAPN4VZJQK3VA8	33JKGHPFYDJPK5OOXOY2SPWQZ56NM9	A150CIC6SJN8JC	Submitted	Wed May 17 13:21:21 CDT 2017	Tue May 02 13:21:09 CDT 2017	Tue May 02 13:21:21 CDT 2017								Tennis
363A7XIFV4AY4PQECAPN4VZJQK3VA8	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:18 CDT 2017	5	0	0	0	Reviewable	NotReviewed	COCO_train2014_000000351004.jpg	600	1296000	Tue May 09 12:58:18 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=363A7XIFV4AY4PQECAPN4VZJQK3VA8	3X65QVEQI1CMNJ9C8MO9C1NP0W2LCN	AHWIOBB972VHR	Submitted	Wed May 17 13:21:55 CDT 2017	Tue May 02 13:21:47 CDT 2017	Tue May 02 13:21:55 CDT 2017						"{""image"":""COCO_train2014_000000351004.jpg"",""dataset"":""vizwiz"",""question"":""What type of court is this?"",""answer"":""tennis "",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:21:49.762Z"",""startInputTime"":""2017-05-02T18:21:52.783Z"",""submitTime"":""2017-05-02T18:21:56.142Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[84,69,78,78,73,83],""timeTypeStream"":[""2017-05-02T18:21:52.782Z"",""2017-05-02T18:21:52.894Z"",""2017-05-02T18:21:53.069Z"",""2017-05-02T18:21:53.262Z"",""2017-05-02T18:21:53.510Z"",""2017-05-02T18:21:53.622Z""],""confidence"":""yes""}"	yes	tennis 
363A7XIFV4AY4PQECAPN4VZJQK3VA8	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:18 CDT 2017	5	0	0	0	Reviewable	NotReviewed	COCO_train2014_000000351004.jpg	600	1296000	Tue May 09 12:58:18 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=363A7XIFV4AY4PQECAPN4VZJQK3VA8	3QIYRE09Y46SOG2Z42F48X8N1UCN12	A3L1OIVE57IMT2	Submitted	Wed May 17 13:27:39 CDT 2017	Tue May 02 13:27:32 CDT 2017	Tue May 02 13:27:39 CDT 2017						"{""image"":""COCO_train2014_000000351004.jpg"",""dataset"":""vizwiz"",""question"":""What type of court is this?"",""answer"":""tennis"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:27:34.913Z"",""startInputTime"":""2017-05-02T18:27:36.734Z"",""submitTime"":""2017-05-02T18:27:39.846Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[84,69,78,78,73,83],""timeTypeStream"":[""2017-05-02T18:27:36.731Z"",""2017-05-02T18:27:36.842Z"",""2017-05-02T18:27:36.970Z"",""2017-05-02T18:27:37.101Z"",""2017-05-02T18:27:37.244Z"",""2017-05-02T18:27:37.312Z""],""confidence"":""yes""}"	yes	tennis
363A7XIFV4AY4PQECAPN4VZJQK3VA8	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:18 CDT 2017	5	0	0	0	Reviewable	NotReviewed	COCO_train2014_000000351004.jpg	600	1296000	Tue May 09 12:58:18 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=363A7XIFV4AY4PQECAPN4VZJQK3VA8	3E47SOBEYRLKXI16NJRWKLVXJS9IC7	AOUZBLGN7NVT0	Submitted	Wed May 17 13:28:06 CDT 2017	Tue May 02 13:27:57 CDT 2017	Tue May 02 13:28:06 CDT 2017						"{""image"":""COCO_train2014_000000351004.jpg"",""dataset"":""vizwiz"",""question"":""What type of court is this?"",""answer"":""Tennis"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:27:58.675Z"",""startInputTime"":""2017-05-02T18:28:01.309Z"",""submitTime"":""2017-05-02T18:28:05.628Z"",""deleteCnt"":4,""editCnt"":2,""keyTypeStream"":[89,69,76,84,84,69,78,78,73,83],""timeTypeStream"":[""2017-05-02T18:28:01.263Z"",""2017-05-02T18:28:01.476Z"",""2017-05-02T18:28:01.977Z"",""2017-05-02T18:28:02.126Z"",""2017-05-02T18:28:03.445Z"",""2017-05-02T18:28:03.760Z"",""2017-05-02T18:28:03.925Z"",""2017-05-02T18:28:04.093Z"",""2017-05-02T18:28:04.363Z"",""2017-05-02T18:28:04.476Z""],""confidence"":""yes""}"	yes	Tennis
363A7XIFV4AY4PQECAPN4VZJQK3VA8	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:18 CDT 2017	5	0	0	0	Reviewable	NotReviewed	COCO_train2014_000000351004.jpg	600	1296000	Tue May 09 12:58:18 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=363A7XIFV4AY4PQECAPN4VZJQK3VA8	373ERPL3YPXECY60ZSGVNNWSUAURT5	AVFHRN0S32V2H	Submitted	Wed May 17 14:04:07 CDT 2017	Tue May 02 14:03:57 CDT 2017	Tue May 02 14:04:07 CDT 2017						"{""image"":""COCO_train2014_000000351004.jpg"",""dataset"":""vizwiz"",""question"":""What type of court is this?"",""answer"":""clay"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T19:03:58.068Z"",""startInputTime"":""2017-05-02T19:04:03.517Z"",""submitTime"":""2017-05-02T19:04:07.161Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[67,76,65,89],""timeTypeStream"":[""2017-05-02T19:04:03.509Z"",""2017-05-02T19:04:04.123Z"",""2017-05-02T19:04:04.784Z"",""2017-05-02T19:04:04.985Z""],""confidence"":""yes""}"	yes	clay
37MQ8Z1JQEKQ3GQF46JS5CKFWDE2YI	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:19 CDT 2017	5	0	0	0	Reviewable	NotReviewed	COCO_train2014_000000093826.jpg	600	1296000	Tue May 09 12:58:19 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=37MQ8Z1JQEKQ3GQF46JS5CKFWDE2YI	3TUI152ZZCCDRDFRKU7LCR3S65WQ1P	A22IIMLQ7K4B3M	Submitted	Wed May 17 13:10:29 CDT 2017	Tue May 02 13:00:39 CDT 2017	Tue May 02 13:10:29 CDT 2017						"{""image"":""COCO_train2014_000000093826.jpg"",""dataset"":""vizwiz"",""question"":""What is the man doing?"",""answer"":""Surfing"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:10:24.425Z"",""startInputTime"":""2017-05-02T18:10:26.395Z"",""submitTime"":""2017-05-02T18:10:28.996Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[83,85,82,70,73,78,71],""timeTypeStream"":[""2017-05-02T18:10:26.393Z"",""2017-05-02T18:10:26.483Z"",""2017-05-02T18:10:26.685Z"",""2017-05-02T18:10:26.911Z"",""2017-05-02T18:10:26.989Z"",""2017-05-02T18:10:27.066Z"",""2017-05-02T18:10:27.149Z""],""confidence"":""yes""}"	yes	Surfing
37MQ8Z1JQEKQ3GQF46JS5CKFWDE2YI	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:19 CDT 2017	5	0	0	0	Reviewable	NotReviewed	COCO_train2014_000000093826.jpg	600	1296000	Tue May 09 12:58:19 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=37MQ8Z1JQEKQ3GQF46JS5CKFWDE2YI	3JV9LGBJWU37AGSEN00KU9CYTTYGO8	A3AV8KOZW78IEW	Submitted	Wed May 17 13:11:24 CDT 2017	Tue May 02 13:11:15 CDT 2017	Tue May 02 13:11:24 CDT 2017						"{""image"":""COCO_train2014_000000093826.jpg"",""dataset"":""vizwiz"",""question"":""What is the man doing?"",""answer"":""surfing"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:17:20.140Z"",""startInputTime"":""2017-05-02T18:17:23.971Z"",""submitTime"":""2017-05-02T18:17:28.245Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[83,85,82,70,73,78,71],""timeTypeStream"":[""2017-05-02T18:17:23.964Z"",""2017-05-02T18:17:24.133Z"",""2017-05-02T18:17:24.349Z"",""2017-05-02T18:17:24.591Z"",""2017-05-02T18:17:24.793Z"",""2017-05-02T18:17:25.015Z"",""2017-05-02T18:17:25.223Z""],""confidence"":""yes""}"	yes	surfing
37MQ8Z1JQEKQ3GQF46JS5CKFWDE2YI	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:19 CDT 2017	5	0	0	0	Reviewable	NotReviewed	COCO_train2014_000000093826.jpg	600	1296000	Tue May 09 12:58:19 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=37MQ8Z1JQEKQ3GQF46JS5CKFWDE2YI	308XBLVESJTEGCCJZ6PANTQ6O3QRBB	A3L1OIVE57IMT2	Submitted	Wed May 17 13:13:38 CDT 2017	Tue May 02 13:13:33 CDT 2017	Tue May 02 13:13:38 CDT 2017						"{""image"":""COCO_train2014_000000093826.jpg"",""dataset"":""vizwiz"",""question"":""What is the man doing?"",""answer"":""surfing"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:13:33.924Z"",""startInputTime"":""2017-05-02T18:13:35.536Z"",""submitTime"":""2017-05-02T18:13:37.956Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[83,85,82,70,73,78,71],""timeTypeStream"":[""2017-05-02T18:13:35.533Z"",""2017-05-02T18:13:35.604Z"",""2017-05-02T18:13:35.784Z"",""2017-05-02T18:13:35.962Z"",""2017-05-02T18:13:36.042Z"",""2017-05-02T18:13:36.098Z"",""2017-05-02T18:13:36.174Z""],""confidence"":""yes""}"	yes	surfing
37MQ8Z1JQEKQ3GQF46JS5CKFWDE2YI	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:19 CDT 2017	5	0	0	0	Reviewable	NotReviewed	COCO_train2014_000000093826.jpg	600	1296000	Tue May 09 12:58:19 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=37MQ8Z1JQEKQ3GQF46JS5CKFWDE2YI	3X31TUMD7YB20GZESPZPV54YWZBL1X	A1FAZ7DF5HKZFB	Submitted	Wed May 17 13:20:54 CDT 2017	Tue May 02 13:20:43 CDT 2017	Tue May 02 13:20:54 CDT 2017						"{""image"":""COCO_train2014_000000093826.jpg"",""dataset"":""vizwiz"",""question"":""What is the man doing?"",""answer"":""surfing"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:14:11.967Z"",""startInputTime"":""2017-05-02T18:14:15.204Z"",""submitTime"":""2017-05-02T18:14:21.767Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[83,85,82,70,73,78,71],""timeTypeStream"":[""2017-05-02T18:14:15.187Z"",""2017-05-02T18:14:15.671Z"",""2017-05-02T18:14:15.965Z"",""2017-05-02T18:14:16.160Z"",""2017-05-02T18:14:16.831Z"",""2017-05-02T18:14:17.063Z"",""2017-05-02T18:14:17.308Z""],""confidence"":""yes""}"	yes	surfing
37MQ8Z1JQEKQ3GQF46JS5CKFWDE2YI	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:19 CDT 2017	5	0	0	0	Reviewable	NotReviewed	COCO_train2014_000000093826.jpg	600	1296000	Tue May 09 12:58:19 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=37MQ8Z1JQEKQ3GQF46JS5CKFWDE2YI	3UN61F00HXECRWVAYWYXK7QEE75R5B	A37WDOIQH6JM6V	Submitted	Wed May 17 13:22:12 CDT 2017	Tue May 02 13:21:59 CDT 2017	Tue May 02 13:22:12 CDT 2017						"{""image"":""COCO_train2014_000000093826.jpg"",""dataset"":""vizwiz"",""question"":""What is the man doing?"",""answer"":""surfing"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:22:00.877Z"",""startInputTime"":""2017-05-02T18:22:06.493Z"",""submitTime"":""2017-05-02T18:22:10.919Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[83,85,82,70,73,78,71],""timeTypeStream"":[""2017-05-02T18:22:06.488Z"",""2017-05-02T18:22:06.680Z"",""2017-05-02T18:22:06.840Z"",""2017-05-02T18:22:07.136Z"",""2017-05-02T18:22:07.244Z"",""2017-05-02T18:22:07.456Z"",""2017-05-02T18:22:07.587Z""],""confidence"":""yes""}"	yes	surfing
356TQKY9XFLIABW3XE2T2QDLEEX87Q	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:18 CDT 2017	5	0	0	0	Reviewable	NotReviewed	COCO_train2014_000000271079.jpg	600	1296000	Tue May 09 12:58:18 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=356TQKY9XFLIABW3XE2T2QDLEEX87Q	33CUSNVVNO1PW9ZGXLZ05A50Q5H88H	A1VJAKNGJPT0M3	Submitted	Wed May 17 13:09:45 CDT 2017	Tue May 02 13:09:33 CDT 2017	Tue May 02 13:09:45 CDT 2017						"{""image"":""COCO_train2014_000000271079.jpg"",""dataset"":""vizwiz"",""question"":""What material are the elevator doors made of?"",""answer"":""metal"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:09:32.142Z"",""startInputTime"":""2017-05-02T18:09:40.249Z"",""submitTime"":""2017-05-02T18:09:43.226Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[77,69,84,65,76],""timeTypeStream"":[""2017-05-02T18:09:40.239Z"",""2017-05-02T18:09:40.300Z"",""2017-05-02T18:09:40.476Z"",""2017-05-02T18:09:40.668Z"",""2017-05-02T18:09:40.796Z""],""confidence"":""yes""}"	yes	metal
356TQKY9XFLIABW3XE2T2QDLEEX87Q	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:18 CDT 2017	5	0	0	0	Reviewable	NotReviewed	COCO_train2014_000000271079.jpg	600	1296000	Tue May 09 12:58:18 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=356TQKY9XFLIABW3XE2T2QDLEEX87Q	3AMYWKA6YCB5DN38BNRYIIZ9ZFWO6F	A24D98LB6OALQY	Submitted	Wed May 17 13:23:01 CDT 2017	Tue May 02 13:22:42 CDT 2017	Tue May 02 13:23:01 CDT 2017						"{""image"":""COCO_train2014_000000271079.jpg"",""dataset"":""vizwiz"",""question"":""What material are the elevator doors made of?"",""answer"":""copper"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:22:43.869Z"",""startInputTime"":""2017-05-02T18:22:54.459Z"",""submitTime"":""2017-05-02T18:23:00.993Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[67,79,80,80,69,82],""timeTypeStream"":[""2017-05-02T18:22:54.451Z"",""2017-05-02T18:22:54.973Z"",""2017-05-02T18:22:55.201Z"",""2017-05-02T18:22:55.343Z"",""2017-05-02T18:22:56.036Z"",""2017-05-02T18:22:56.328Z""],""confidence"":""maybe""}"	maybe	copper
356TQKY9XFLIABW3XE2T2QDLEEX87Q	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:18 CDT 2017	5	0	0	0	Reviewable	NotReviewed	COCO_train2014_000000271079.jpg	600	1296000	Tue May 09 12:58:18 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=356TQKY9XFLIABW3XE2T2QDLEEX87Q	33C7UALJVMN7L9FVY0QLQ0ISCZD81Z	A2GS41OJ2X0HJ8	Submitted	Wed May 17 13:26:41 CDT 2017	Tue May 02 13:26:27 CDT 2017	Tue May 02 13:26:41 CDT 2017						"{""image"":""COCO_train2014_000000271079.jpg"",""dataset"":""vizwiz"",""question"":""What material are the elevator doors made of?"",""answer"":""metal"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:26:29.542Z"",""startInputTime"":""2017-05-02T18:26:36.926Z"",""submitTime"":""2017-05-02T18:26:41.069Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[77,69,84,65,76],""timeTypeStream"":[""2017-05-02T18:26:36.921Z"",""2017-05-02T18:26:37.335Z"",""2017-05-02T18:26:37.540Z"",""2017-05-02T18:26:37.802Z"",""2017-05-02T18:26:38.627Z""],""confidence"":""maybe""}"	maybe	metal
356TQKY9XFLIABW3XE2T2QDLEEX87Q	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:18 CDT 2017	5	0	0	0	Reviewable	NotReviewed	COCO_train2014_000000271079.jpg	600	1296000	Tue May 09 12:58:18 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=356TQKY9XFLIABW3XE2T2QDLEEX87Q	3E1QT0TDFQYILFBT67BRIZZET1O8IR	AHWIOBB972VHR	Submitted	Wed May 17 13:27:43 CDT 2017	Tue May 02 13:27:36 CDT 2017	Tue May 02 13:27:43 CDT 2017						"{""image"":""COCO_train2014_000000271079.jpg"",""dataset"":""vizwiz"",""question"":""What material are the elevator doors made of?"",""answer"":""copper"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:27:38.250Z"",""startInputTime"":""2017-05-02T18:27:42.207Z"",""submitTime"":""2017-05-02T18:27:44.782Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[67,79,80,80,69,82],""timeTypeStream"":[""2017-05-02T18:27:42.206Z"",""2017-05-02T18:27:42.334Z"",""2017-05-02T18:27:42.654Z"",""2017-05-02T18:27:42.799Z"",""2017-05-02T18:27:42.838Z"",""2017-05-02T18:27:42.935Z""],""confidence"":""maybe""}"	maybe	copper
356TQKY9XFLIABW3XE2T2QDLEEX87Q	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:18 CDT 2017	5	0	0	0	Reviewable	NotReviewed	COCO_train2014_000000271079.jpg	600	1296000	Tue May 09 12:58:18 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=356TQKY9XFLIABW3XE2T2QDLEEX87Q	32M8BPYGAUBXEUHBP5NFACGCHK1IGH	A3L1OIVE57IMT2	Submitted	Wed May 17 13:28:18 CDT 2017	Tue May 02 13:28:09 CDT 2017	Tue May 02 13:28:18 CDT 2017						"{""image"":""COCO_train2014_000000271079.jpg"",""dataset"":""vizwiz"",""question"":""What material are the elevator doors made of?"",""answer"":""steel"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:28:10.572Z"",""startInputTime"":""2017-05-02T18:28:14.294Z"",""submitTime"":""2017-05-02T18:28:18.289Z"",""deleteCnt"":3,""editCnt"":1,""keyTypeStream"":[83,84,69,76,69,69,76],""timeTypeStream"":[""2017-05-02T18:28:14.291Z"",""2017-05-02T18:28:14.532Z"",""2017-05-02T18:28:14.694Z"",""2017-05-02T18:28:15.017Z"",""2017-05-02T18:28:15.654Z"",""2017-05-02T18:28:16.267Z"",""2017-05-02T18:28:16.359Z""],""confidence"":""maybe""}"	maybe	steel
3UOMW19E6DU5ZA8XQX316SV8DZN5CE	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:19 CDT 2017	5	0	0	0	Reviewable	NotReviewed	COCO_train2014_000000148144.jpg	600	1296000	Tue May 09 12:58:19 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3UOMW19E6DU5ZA8XQX316SV8DZN5CE	3LEIZ60CDKO4UAJDB35RIQXF9K69ZC	AVFHRN0S32V2H	Submitted	Wed May 17 13:08:40 CDT 2017	Tue May 02 13:08:28 CDT 2017	Tue May 02 13:08:40 CDT 2017						"{""image"":""COCO_train2014_000000148144.jpg"",""dataset"":""vizwiz"",""question"":""What time was the photo taken?"",""answer"":""5 pm"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:08:29.812Z"",""startInputTime"":""2017-05-02T18:08:35.512Z"",""submitTime"":""2017-05-02T18:08:39.756Z"",""deleteCnt"":1,""editCnt"":1,""keyTypeStream"":[53,80,80,77],""timeTypeStream"":[""2017-05-02T18:08:35.506Z"",""2017-05-02T18:08:36.382Z"",""2017-05-02T18:08:37.305Z"",""2017-05-02T18:08:37.525Z""],""confidence"":""maybe""}"	maybe	5:00 PM
3UOMW19E6DU5ZA8XQX316SV8DZN5CE	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:19 CDT 2017	5	0	0	0	Reviewable	NotReviewed	COCO_train2014_000000148144.jpg	600	1296000	Tue May 09 12:58:19 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3UOMW19E6DU5ZA8XQX316SV8DZN5CE	340UGXU9DZQL5I268HBFTG7XYU9VUO	A3VE5OH94HYHET	Submitted	Wed May 17 13:09:09 CDT 2017	Tue May 02 13:02:11 CDT 2017	Tue May 02 13:09:09 CDT 2017						"{""image"":""COCO_train2014_000000148144.jpg"",""dataset"":""vizwiz"",""question"":""What time was the photo taken?"",""answer"":""evening"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:08:59.731Z"",""startInputTime"":""2017-05-02T18:09:06.584Z"",""submitTime"":""2017-05-02T18:09:09.680Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[69,86,69,78,73,78,71],""timeTypeStream"":[""2017-05-02T18:09:06.579Z"",""2017-05-02T18:09:06.826Z"",""2017-05-02T18:09:06.912Z"",""2017-05-02T18:09:07.072Z"",""2017-05-02T18:09:07.215Z"",""2017-05-02T18:09:07.293Z"",""2017-05-02T18:09:07.417Z""],""confidence"":""maybe""}"	maybe	evening
3UOMW19E6DU5ZA8XQX316SV8DZN5CE	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:19 CDT 2017	5	0	0	0	Reviewable	NotReviewed	COCO_train2014_000000148144.jpg	600	1296000	Tue May 09 12:58:19 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3UOMW19E6DU5ZA8XQX316SV8DZN5CE	3QFUFYSY9Z4XSNM1TWFTYQ6HBNZ4FO	A3AV8KOZW78IEW	Submitted	Wed May 17 13:16:02 CDT 2017	Tue May 02 13:15:48 CDT 2017	Tue May 02 13:16:02 CDT 2017						"{""image"":""COCO_train2014_000000148144.jpg"",""dataset"":""vizwiz"",""question"":""What time was the photo taken?"",""answer"":""sunset"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:21:52.883Z"",""startInputTime"":""2017-05-02T18:22:01.586Z"",""submitTime"":""2017-05-02T18:22:06.201Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[83,85,78,83,69,84],""timeTypeStream"":[""2017-05-02T18:22:01.579Z"",""2017-05-02T18:22:01.730Z"",""2017-05-02T18:22:01.991Z"",""2017-05-02T18:22:02.882Z"",""2017-05-02T18:22:03.083Z"",""2017-05-02T18:22:03.280Z""],""confidence"":""maybe""}"	maybe	sunset
3UOMW19E6DU5ZA8XQX316SV8DZN5CE	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:19 CDT 2017	5	0	0	0	Reviewable	NotReviewed	COCO_train2014_000000148144.jpg	600	1296000	Tue May 09 12:58:19 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3UOMW19E6DU5ZA8XQX316SV8DZN5CE	3TXMY6UCAFDXEGPP0RW5TNMJA2PQCH	A150CIC6SJN8JC	Submitted	Wed May 17 13:20:47 CDT 2017	Tue May 02 13:20:25 CDT 2017	Tue May 02 13:20:47 CDT 2017								Afternoon
