"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.vqa"	"Answer.confidence"	"Answer.vqa_answer"
"3M47JKRKCXPZ6BIYE4X1WCDPJZG86M"	"3D9187VUCM8XNJTVD0CB9NECK2KUIA"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Wed Apr 26 11:46:02 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"COCO_train2014_000000237162.jpg"	"600"	"1296000"	"Wed May 03 11:46:02 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3M47JKRKCXPZ6BIYE4X1WCDPJZG86M"	"3AQF3RZ5597B7AQFCK88VOQV70V6F9"	"A3I3VC7VCQHOT8"	"Submitted"	"Thu May 11 11:58:22 CDT 2017"	"Wed Apr 26 11:57:22 CDT 2017"	"Wed Apr 26 11:58:22 CDT 2017"	""	""	""	""	""	"{""image"":""COCO_train2014_000000237162.jpg"",""dataset"":""real"",""question"":""What color is the picture?"",""answer"":""black and white"",""rectangle"":{""startX"":151.42999267578125,""startY"":253.97000122070312,""w"":81,""h"":113},""goPage2Time"":""2017-04-26T16:57:27.438Z"",""startDrawTime"":""2017-04-26T16:57:44.995Z"",""goPage3Time"":""2017-04-26T16:58:08.899Z"",""startInputTime"":""2017-04-26T16:58:14.234Z"",""submitTime"":""2017-04-26T16:58:22.051Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[66,76,65,67,75,65,78,68,87,72,73,84,69],""timeTypeStream"":[""2017-04-26T16:58:14.231Z"",""2017-04-26T16:58:14.342Z"",""2017-04-26T16:58:14.766Z"",""2017-04-26T16:58:15.310Z"",""2017-04-26T16:58:15.462Z"",""2017-04-26T16:58:16.062Z"",""2017-04-26T16:58:16.230Z"",""2017-04-26T16:58:16.438Z"",""2017-04-26T16:58:16.870Z"",""2017-04-26T16:58:17.054Z"",""2017-04-26T16:58:17.374Z"",""2017-04-26T16:58:17.726Z"",""2017-04-26T16:58:17.830Z""],""confidence"":""maybe""}"	"maybe"	"black and white"
"3M47JKRKCXPZ6BIYE4X1WCDPJZG86M"	"3D9187VUCM8XNJTVD0CB9NECK2KUIA"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Wed Apr 26 11:46:02 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"COCO_train2014_000000237162.jpg"	"600"	"1296000"	"Wed May 03 11:46:02 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3M47JKRKCXPZ6BIYE4X1WCDPJZG86M"	"308Q0PEVB92IZKU3BZH5IVUPDT59IO"	"A1J0GU26323WVA"	"Submitted"	"Thu May 11 12:59:33 CDT 2017"	"Wed Apr 26 12:58:41 CDT 2017"	"Wed Apr 26 12:59:33 CDT 2017"	""	""	""	""	""	"{""image"":""COCO_train2014_000000237162.jpg"",""dataset"":""real"",""question"":""What color is the picture?"",""answer"":""black and white"",""rectangle"":{""startX"":3,""startY"":0.9666748046875,""w"":387,""h"":634.9999847412109},""goPage2Time"":""2017-04-26T17:59:31.900Z"",""startDrawTime"":""2017-04-26T17:59:36.088Z"",""goPage3Time"":""2017-04-26T17:59:41.477Z"",""startInputTime"":""2017-04-26T17:59:51.504Z"",""submitTime"":""2017-04-26T17:59:56.055Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[66,76,65,67,75,65,78,68,87,72,73,84,69],""timeTypeStream"":[""2017-04-26T17:59:51.500Z"",""2017-04-26T17:59:51.706Z"",""2017-04-26T17:59:51.819Z"",""2017-04-26T17:59:52.034Z"",""2017-04-26T17:59:52.098Z"",""2017-04-26T17:59:52.299Z"",""2017-04-26T17:59:52.395Z"",""2017-04-26T17:59:52.498Z"",""2017-04-26T17:59:52.706Z"",""2017-04-26T17:59:52.842Z"",""2017-04-26T17:59:52.906Z"",""2017-04-26T17:59:53.050Z"",""2017-04-26T17:59:53.170Z""],""confidence"":""yes""}"	"yes"	"black and white"
"3M47JKRKCXPZ6BIYE4X1WCDPJZG86M"	"3D9187VUCM8XNJTVD0CB9NECK2KUIA"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Wed Apr 26 11:46:02 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"COCO_train2014_000000237162.jpg"	"600"	"1296000"	"Wed May 03 11:46:02 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3M47JKRKCXPZ6BIYE4X1WCDPJZG86M"	"3VD82FOHKRDUT4C9LE414IRJVNCCO8"	"A1C6WBOVHW5N9X"	"Submitted"	"Thu May 11 13:46:45 CDT 2017"	"Wed Apr 26 13:45:49 CDT 2017"	"Wed Apr 26 13:46:45 CDT 2017"	""	""	""	""	""	"{""image"":""COCO_train2014_000000237162.jpg"",""dataset"":""real"",""question"":""What color is the picture?"",""answer"":""black, white, and gray"",""rectangle"":{""startX"":69.5,""startY"":68.96665954589844,""w"":316,""h"":294},""goPage2Time"":""2017-04-26T18:45:51.859Z"",""startDrawTime"":""2017-04-26T18:46:01.130Z"",""goPage3Time"":""2017-04-26T18:46:16.674Z"",""startInputTime"":""2017-04-26T18:46:28.052Z"",""submitTime"":""2017-04-26T18:46:41.050Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[66,76,65,67,75,87,72,73,84,69,65,78,68,71,82,65,89],""timeTypeStream"":[""2017-04-26T18:46:28.047Z"",""2017-04-26T18:46:28.419Z"",""2017-04-26T18:46:28.549Z"",""2017-04-26T18:46:28.599Z"",""2017-04-26T18:46:28.673Z"",""2017-04-26T18:46:28.972Z"",""2017-04-26T18:46:29.092Z"",""2017-04-26T18:46:29.142Z"",""2017-04-26T18:46:29.207Z"",""2017-04-26T18:46:29.271Z"",""2017-04-26T18:46:29.495Z"",""2017-04-26T18:46:29.573Z"",""2017-04-26T18:46:29.637Z"",""2017-04-26T18:46:29.828Z"",""2017-04-26T18:46:29.983Z"",""2017-04-26T18:46:30.028Z"",""2017-04-26T18:46:30.084Z""],""confidence"":""yes""}"	"yes"	"black, white, and gray"
"3M47JKRKCXPZ6BIYE4X1WCDPJZG86M"	"3D9187VUCM8XNJTVD0CB9NECK2KUIA"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Wed Apr 26 11:46:02 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"COCO_train2014_000000237162.jpg"	"600"	"1296000"	"Wed May 03 11:46:02 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3M47JKRKCXPZ6BIYE4X1WCDPJZG86M"	"3IXEICO7938LQF8G74DXCS5WY9JT6K"	"A32QOCAC7XZJCP"	"Submitted"	"Thu May 11 14:04:47 CDT 2017"	"Wed Apr 26 14:03:54 CDT 2017"	"Wed Apr 26 14:04:47 CDT 2017"	""	""	""	""	""	"{""image"":""COCO_train2014_000000237162.jpg"",""dataset"":""real"",""question"":""What color is the picture?"",""answer"":""Black & White"",""rectangle"":{""startX"":-0.95452880859375,""startY"":3.27557373046875,""w"":392,""h"":528},""goPage2Time"":""2017-05-08T05:10:25.357Z"",""startDrawTime"":""2017-05-08T05:10:36.105Z"",""goPage3Time"":""2017-05-08T05:10:52.822Z"",""startInputTime"":""2017-05-08T05:11:01.916Z"",""submitTime"":""2017-05-08T05:11:13.750Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[66,76,65,67,75,55,87,72,73,84,69],""timeTypeStream"":[""2017-05-08T05:11:01.909Z"",""2017-05-08T05:11:02.500Z"",""2017-05-08T05:11:02.616Z"",""2017-05-08T05:11:03.009Z"",""2017-05-08T05:11:03.137Z"",""2017-05-08T05:11:03.769Z"",""2017-05-08T05:11:04.845Z"",""2017-05-08T05:11:05.085Z"",""2017-05-08T05:11:05.199Z"",""2017-05-08T05:11:05.517Z"",""2017-05-08T05:11:05.652Z""],""confidence"":""yes""}"	"yes"	"Black & White"
"3M47JKRKCXPZ6BIYE4X1WCDPJZG86M"	"3D9187VUCM8XNJTVD0CB9NECK2KUIA"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Wed Apr 26 11:46:02 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"COCO_train2014_000000237162.jpg"	"600"	"1296000"	"Wed May 03 11:46:02 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3M47JKRKCXPZ6BIYE4X1WCDPJZG86M"	"3B1NLC6UG0LPVG4F20DZJ9HO3K2PGE"	"A21JFQP5MAYQO2"	"Submitted"	"Thu May 11 14:23:47 CDT 2017"	"Wed Apr 26 14:22:12 CDT 2017"	"Wed Apr 26 14:23:47 CDT 2017"	""	""	""	""	""	"{""image"":""COCO_train2014_000000237162.jpg"",""dataset"":""real"",""question"":""What color is the picture?"",""answer"":""black and white"",""rectangle"":{""startX"":1.772705078125,""startY"":4.727272033691406,""w"":390,""h"":628.0000076293945},""goPage2Time"":""2017-04-26T19:22:19.512Z"",""startDrawTime"":""2017-04-26T19:22:40.327Z"",""goPage3Time"":""2017-04-26T19:23:35.808Z"",""startInputTime"":""2017-04-26T19:23:39.001Z"",""submitTime"":""2017-04-26T19:23:46.961Z"",""deleteCnt"":1,""editCnt"":1,""keyTypeStream"":[66,75,76,65,67,75,65,78,68,87,72,73,84,69],""timeTypeStream"":[""2017-04-26T19:23:38.997Z"",""2017-04-26T19:23:39.093Z"",""2017-04-26T19:23:40.389Z"",""2017-04-26T19:23:40.437Z"",""2017-04-26T19:23:40.690Z"",""2017-04-26T19:23:40.848Z"",""2017-04-26T19:23:41.220Z"",""2017-04-26T19:23:41.320Z"",""2017-04-26T19:23:41.445Z"",""2017-04-26T19:23:41.991Z"",""2017-04-26T19:23:42.164Z"",""2017-04-26T19:23:42.244Z"",""2017-04-26T19:23:42.393Z"",""2017-04-26T19:23:42.589Z""],""confidence"":""yes""}"	"yes"	"black and white"
"3FDWKV9VCNQZTBA34N5NH0S06QNMUQ"	"3D9187VUCM8XNJTVD0CB9NECK2KUIA"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Wed Apr 26 11:46:02 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"COCO_train2014_000000334110.jpg"	"600"	"1296000"	"Wed May 03 11:46:02 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3FDWKV9VCNQZTBA34N5NH0S06QNMUQ"	"3PEIJLRY6UIQ1BW63WRYZPPFZ7SWXZ"	"A1J0GU26323WVA"	"Submitted"	"Thu May 11 12:54:35 CDT 2017"	"Wed Apr 26 12:54:01 CDT 2017"	"Wed Apr 26 12:54:35 CDT 2017"	""	""	""	""	""	"{""image"":""COCO_train2014_000000334110.jpg"",""dataset"":""real"",""question"":""Is the man closer to the camera than the kite?"",""answer"":""no"",""rectangle"":{""startX"":117,""startY"":87.96665954589844,""w"":245,""h"":412},""goPage2Time"":""2017-04-26T17:54:26.380Z"",""startDrawTime"":""2017-04-26T17:54:50.756Z"",""goPage3Time"":""2017-04-26T17:54:54.532Z"",""startInputTime"":""2017-04-26T17:54:56.342Z"",""submitTime"":""2017-04-26T17:54:58.324Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[78,79],""timeTypeStream"":[""2017-04-26T17:54:56.336Z"",""2017-04-26T17:54:56.711Z""],""confidence"":""yes""}"	"yes"	"no"
"3FDWKV9VCNQZTBA34N5NH0S06QNMUQ"	"3D9187VUCM8XNJTVD0CB9NECK2KUIA"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Wed Apr 26 11:46:02 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"COCO_train2014_000000334110.jpg"	"600"	"1296000"	"Wed May 03 11:46:02 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3FDWKV9VCNQZTBA34N5NH0S06QNMUQ"	"3R3YRB5GRGS1DUZ8XMKJXTTKD6GUA2"	"ADAKTHXLJRCI7"	"Submitted"	"Thu May 11 14:09:01 CDT 2017"	"Wed Apr 26 14:07:56 CDT 2017"	"Wed Apr 26 14:09:01 CDT 2017"	""	""	""	""	""	"{""image"":""COCO_train2014_000000334110.jpg"",""dataset"":""real"",""question"":""Is the man closer to the camera than the kite?"",""answer"":""no"",""rectangle"":{""startX"":158.5,""startY"":125.171875,""w"":139,""h"":49},""goPage2Time"":""2017-04-26T19:11:47.541Z"",""startDrawTime"":""2017-04-26T19:11:56.285Z"",""goPage3Time"":""2017-04-26T19:12:10.235Z"",""startInputTime"":""2017-04-26T19:12:22.142Z"",""submitTime"":""2017-04-26T19:12:28.807Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[78,79],""timeTypeStream"":[""2017-04-26T19:12:22.134Z"",""2017-04-26T19:12:22.866Z""],""confidence"":""yes""}"	"yes"	"no"
"3FDWKV9VCNQZTBA34N5NH0S06QNMUQ"	"3D9187VUCM8XNJTVD0CB9NECK2KUIA"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Wed Apr 26 11:46:02 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"COCO_train2014_000000334110.jpg"	"600"	"1296000"	"Wed May 03 11:46:02 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3FDWKV9VCNQZTBA34N5NH0S06QNMUQ"	"3ON104KXQLLZ398WJLPT2ESH6D14W8"	"A3QJWVR7M9XA1P"	"Submitted"	"Thu May 11 15:16:21 CDT 2017"	"Wed Apr 26 15:16:00 CDT 2017"	"Wed Apr 26 15:16:21 CDT 2017"	""	""	""	""	""	"{""image"":""COCO_train2014_000000334110.jpg"",""dataset"":""real"",""question"":""Is the man closer to the camera than the kite?"",""answer"":""yes"",""rectangle"":{""startX"":165,""startY"":123.171875,""w"":153,""h"":228},""goPage2Time"":""2017-04-26T20:16:05.439Z"",""startDrawTime"":""2017-04-26T20:16:09.682Z"",""goPage3Time"":""2017-04-26T20:16:14.666Z"",""startInputTime"":""2017-04-26T20:16:17.687Z"",""submitTime"":""2017-04-26T20:16:20.860Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[89,69,83],""timeTypeStream"":[""2017-04-26T20:16:17.680Z"",""2017-04-26T20:16:17.719Z"",""2017-04-26T20:16:17.843Z""],""confidence"":""maybe""}"	"maybe"	"yes"
"3FDWKV9VCNQZTBA34N5NH0S06QNMUQ"	"3D9187VUCM8XNJTVD0CB9NECK2KUIA"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Wed Apr 26 11:46:02 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"COCO_train2014_000000334110.jpg"	"600"	"1296000"	"Wed May 03 11:46:02 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3FDWKV9VCNQZTBA34N5NH0S06QNMUQ"	"3QY5DC2MXS9W9LGG826BBU4BANZUFN"	"A39CN7ZXMNM2OB"	"Submitted"	"Thu May 11 15:27:19 CDT 2017"	"Wed Apr 26 15:27:03 CDT 2017"	"Wed Apr 26 15:27:19 CDT 2017"	""	""	""	""	""	"{""image"":""COCO_train2014_000000334110.jpg"",""dataset"":""real"",""question"":""Is the man closer to the camera than the kite?"",""answer"":""no"",""rectangle"":{""startX"":151,""startY"":116.171875,""w"":182,""h"":233},""goPage2Time"":""2017-04-26T20:27:07.362Z"",""startDrawTime"":""2017-04-26T20:27:14.132Z"",""goPage3Time"":""2017-04-26T20:27:16.978Z"",""startInputTime"":""2017-04-26T20:27:19.591Z"",""submitTime"":""2017-04-26T20:27:20.777Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[],""timeTypeStream"":[],""confidence"":""yes""}"	"yes"	"no"
"3FDWKV9VCNQZTBA34N5NH0S06QNMUQ"	"3D9187VUCM8XNJTVD0CB9NECK2KUIA"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Wed Apr 26 11:46:02 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"COCO_train2014_000000334110.jpg"	"600"	"1296000"	"Wed May 03 11:46:02 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3FDWKV9VCNQZTBA34N5NH0S06QNMUQ"	"3EF8EXOTT2KW5QBEP4NCFQR6SXN1J2"	"ATR6RB1RULOC0"	"Submitted"	"Thu May 11 16:32:42 CDT 2017"	"Wed Apr 26 16:32:27 CDT 2017"	"Wed Apr 26 16:32:42 CDT 2017"	""	""	""	""	""	"{""image"":""COCO_train2014_000000334110.jpg"",""dataset"":""real"",""question"":""Is the man closer to the camera than the kite?"",""answer"":""no"",""rectangle"":{""startX"":102.0555419921875,""startY"":93.16667175292969,""w"":249,""h"":277},""goPage2Time"":""2017-04-26T21:32:45.098Z"",""startDrawTime"":""2017-04-26T21:32:53.357Z"",""goPage3Time"":""2017-04-26T21:32:55.197Z"",""startInputTime"":""2017-04-26T21:32:55.960Z"",""submitTime"":""2017-04-26T21:32:58.142Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[78,79],""timeTypeStream"":[""2017-04-26T21:32:55.958Z"",""2017-04-26T21:32:56.069Z""],""confidence"":""yes""}"	"yes"	"no"
"374UMBUHN5D7KCJNRTLZ981MTYCCT7"	"3D9187VUCM8XNJTVD0CB9NECK2KUIA"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Wed Apr 26 11:46:02 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"COCO_train2014_000000535804.jpg"	"600"	"1296000"	"Wed May 03 11:46:02 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=374UMBUHN5D7KCJNRTLZ981MTYCCT7"	"3TVSS0C0E2PJKUNMYMQ1AM49MB3TWC"	"A2T204BCG3GLI"	"Submitted"	"Thu May 11 12:49:58 CDT 2017"	"Wed Apr 26 12:49:39 CDT 2017"	"Wed Apr 26 12:49:58 CDT 2017"	""	""	""	""	""	"{""image"":""COCO_train2014_000000535804.jpg"",""dataset"":""real"",""question"":""What kind of animals can you see?"",""answer"":""cows"",""rectangle"":{""startX"":68,""startY"":217.171875,""w"":163,""h"":97},""goPage2Time"":""2017-04-26T17:49:40.396Z"",""startDrawTime"":""2017-04-26T17:49:45.825Z"",""goPage3Time"":""2017-04-26T17:49:50.093Z"",""startInputTime"":""2017-04-26T17:49:52.473Z"",""submitTime"":""2017-04-26T17:49:55.714Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[67,79,87,83],""timeTypeStream"":[""2017-04-26T17:49:52.473Z"",""2017-04-26T17:49:52.665Z"",""2017-04-26T17:49:52.856Z"",""2017-04-26T17:49:53.121Z""],""confidence"":""yes""}"	"yes"	"cows"
"374UMBUHN5D7KCJNRTLZ981MTYCCT7"	"3D9187VUCM8XNJTVD0CB9NECK2KUIA"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Wed Apr 26 11:46:02 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"COCO_train2014_000000535804.jpg"	"600"	"1296000"	"Wed May 03 11:46:02 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=374UMBUHN5D7KCJNRTLZ981MTYCCT7"	"3QEMNNSB2YOXDQQO4OIAD2N6QY77D6"	"A1J0GU26323WVA"	"Submitted"	"Thu May 11 12:51:27 CDT 2017"	"Wed Apr 26 12:51:14 CDT 2017"	"Wed Apr 26 12:51:27 CDT 2017"	""	""	""	""	""	"{""image"":""COCO_train2014_000000535804.jpg"",""dataset"":""real"",""question"":""What kind of animals can you see?"",""answer"":""cows"",""rectangle"":{""startX"":50,""startY"":217.96665954589844,""w"":209,""h"":101},""goPage2Time"":""2017-04-26T17:51:40.719Z"",""startDrawTime"":""2017-04-26T17:51:44.268Z"",""goPage3Time"":""2017-04-26T17:51:46.457Z"",""startInputTime"":""2017-04-26T17:51:48.078Z"",""submitTime"":""2017-04-26T17:51:50.180Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[67,79,87,83],""timeTypeStream"":[""2017-04-26T17:51:48.072Z"",""2017-04-26T17:51:48.263Z"",""2017-04-26T17:51:48.375Z"",""2017-04-26T17:51:48.599Z""],""confidence"":""yes""}"	"yes"	"cows"
"374UMBUHN5D7KCJNRTLZ981MTYCCT7"	"3D9187VUCM8XNJTVD0CB9NECK2KUIA"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Wed Apr 26 11:46:02 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"COCO_train2014_000000535804.jpg"	"600"	"1296000"	"Wed May 03 11:46:02 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=374UMBUHN5D7KCJNRTLZ981MTYCCT7"	"3CFJTT4SXUFEL16AW2JL4Z3JI4T7IO"	"A39CN7ZXMNM2OB"	"Submitted"	"Thu May 11 15:16:15 CDT 2017"	"Wed Apr 26 15:16:02 CDT 2017"	"Wed Apr 26 15:16:15 CDT 2017"	""	""	""	""	""	"{""image"":""COCO_train2014_000000535804.jpg"",""dataset"":""real"",""question"":""What kind of animals can you see?"",""answer"":""cow"",""rectangle"":{""startX"":49,""startY"":208.171875,""w"":208,""h"":127},""goPage2Time"":""2017-04-26T20:16:05.532Z"",""startDrawTime"":""2017-04-26T20:16:07.854Z"",""goPage3Time"":""2017-04-26T20:16:10.596Z"",""startInputTime"":""2017-04-26T20:16:13.253Z"",""submitTime"":""2017-04-26T20:16:16.638Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[67,79,87],""timeTypeStream"":[""2017-04-26T20:16:13.249Z"",""2017-04-26T20:16:13.540Z"",""2017-04-26T20:16:13.822Z""],""confidence"":""yes""}"	"yes"	"cow"
"374UMBUHN5D7KCJNRTLZ981MTYCCT7"	"3D9187VUCM8XNJTVD0CB9NECK2KUIA"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Wed Apr 26 11:46:02 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"COCO_train2014_000000535804.jpg"	"600"	"1296000"	"Wed May 03 11:46:02 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=374UMBUHN5D7KCJNRTLZ981MTYCCT7"	"3CN4LGXD5YD3SE3WYM7HNBDXHL64YC"	"ATR6RB1RULOC0"	"Submitted"	"Thu May 11 16:24:07 CDT 2017"	"Wed Apr 26 16:23:54 CDT 2017"	"Wed Apr 26 16:24:07 CDT 2017"	""	""	""	""	""	"{""image"":""COCO_train2014_000000535804.jpg"",""dataset"":""real"",""question"":""What kind of animals can you see?"",""answer"":""cow"",""rectangle"":{""startX"":25.0555419921875,""startY"":217.61111450195312,""w"":207,""h"":120},""goPage2Time"":""2017-04-26T21:24:11.940Z"",""startDrawTime"":""2017-04-26T21:24:17.723Z"",""goPage3Time"":""2017-04-26T21:24:19.251Z"",""startInputTime"":""2017-04-26T21:24:20.495Z"",""submitTime"":""2017-04-26T21:24:23.130Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[67,79,87],""timeTypeStream"":[""2017-04-26T21:24:20.494Z"",""2017-04-26T21:24:20.625Z"",""2017-04-26T21:24:20.739Z""],""confidence"":""yes""}"	"yes"	"cow"
"374UMBUHN5D7KCJNRTLZ981MTYCCT7"	"3D9187VUCM8XNJTVD0CB9NECK2KUIA"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Wed Apr 26 11:46:02 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"COCO_train2014_000000535804.jpg"	"600"	"1296000"	"Wed May 03 11:46:02 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=374UMBUHN5D7KCJNRTLZ981MTYCCT7"	"3Z7ISHFUH1K4G5036BZDIU24P198ZH"	"A16TPV9T2VG2CJ"	"Submitted"	"Thu May 11 17:15:31 CDT 2017"	"Wed Apr 26 17:15:16 CDT 2017"	"Wed Apr 26 17:15:31 CDT 2017"	""	""	""	""	""	"{""image"":""COCO_train2014_000000535804.jpg"",""dataset"":""real"",""question"":""What kind of animals can you see?"",""answer"":""cows"",""rectangle"":{""startX"":63.170013427734375,""startY"":232.97000122070312,""w"":179,""h"":80},""goPage2Time"":""2017-04-26T22:14:32.989Z"",""startDrawTime"":""2017-04-26T22:14:36.684Z"",""goPage3Time"":""2017-04-26T22:14:40.340Z"",""startInputTime"":""2017-04-26T22:14:42.749Z"",""submitTime"":""2017-04-26T22:14:44.732Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[67,79,87,83],""timeTypeStream"":[""2017-04-26T22:14:42.747Z"",""2017-04-26T22:14:42.986Z"",""2017-04-26T22:14:43.202Z"",""2017-04-26T22:14:43.490Z""],""confidence"":""maybe""}"	"maybe"	"cows"
