hitid	hittypeid	title	description	keywords	reward	creationtime	assignments	numavailable	numpending	numcomplete	hitstatus	reviewstatus	annotation	assignmentduration	autoapprovaldelay	hitlifetime	viewhit	assignmentid	workerid	assignmentstatus	autoapprovaltime	assignmentaccepttime	assignmentsubmittime	assignmentapprovaltime	assignmentrejecttime	deadline	feedback	reject	Answer.vqa	Answer.confidence	Answer.vqa_answer
3Y7LTZE0YTAZSI9MJCVHP2O9LY1ZUO	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:14 CDT 2017	5	0	0	0	Reviewable	NotReviewed	abstract_v002_train2015_000000013357.png	600	1296000	Tue May 09 12:58:14 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3Y7LTZE0YTAZSI9MJCVHP2O9LY1ZUO	34YB12FSQZDJAD72AKL725NTYTJGMT	A3NQ8Y8MGI2DQ9	Submitted	Wed May 17 13:11:18 CDT 2017	Tue May 02 13:10:55 CDT 2017	Tue May 02 13:11:18 CDT 2017						"{""image"":""abstract_v002_train2015_000000013357.png"",""dataset"":""vizwiz"",""question"":""What are the people roasting?"",""answer"":""marshmallows"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:10:54.160Z"",""startInputTime"":""2017-05-02T18:11:05.011Z"",""submitTime"":""2017-05-02T18:11:14.712Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[77,65,82,83,72,77,65,76,76,79,87,83],""timeTypeStream"":[""2017-05-02T18:11:05.007Z"",""2017-05-02T18:11:05.271Z"",""2017-05-02T18:11:05.501Z"",""2017-05-02T18:11:05.806Z"",""2017-05-02T18:11:06.156Z"",""2017-05-02T18:11:06.544Z"",""2017-05-02T18:11:06.724Z"",""2017-05-02T18:11:07.189Z"",""2017-05-02T18:11:07.320Z"",""2017-05-02T18:11:07.752Z"",""2017-05-02T18:11:08.461Z"",""2017-05-02T18:11:08.702Z""],""confidence"":""yes""}"	yes	marshmallows
3Y7LTZE0YTAZSI9MJCVHP2O9LY1ZUO	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:14 CDT 2017	5	0	0	0	Reviewable	NotReviewed	abstract_v002_train2015_000000013357.png	600	1296000	Tue May 09 12:58:14 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3Y7LTZE0YTAZSI9MJCVHP2O9LY1ZUO	3ND9UOO81LRV1HFHPDOAOVUSSCJLWV	A3L1OIVE57IMT2	Submitted	Wed May 17 13:12:10 CDT 2017	Tue May 02 13:12:05 CDT 2017	Tue May 02 13:12:10 CDT 2017						"{""image"":""abstract_v002_train2015_000000013357.png"",""dataset"":""vizwiz"",""question"":""What are the people roasting?"",""answer"":""2"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:12:06.294Z"",""startInputTime"":""2017-05-02T18:12:09.471Z"",""submitTime"":""2017-05-02T18:12:10.800Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[50],""timeTypeStream"":[""2017-05-02T18:12:09.468Z""],""confidence"":""yes""}"	yes	2
3Y7LTZE0YTAZSI9MJCVHP2O9LY1ZUO	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:14 CDT 2017	5	0	0	0	Reviewable	NotReviewed	abstract_v002_train2015_000000013357.png	600	1296000	Tue May 09 12:58:14 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3Y7LTZE0YTAZSI9MJCVHP2O9LY1ZUO	3Q8GYXHFEQR8LU6RGZ82VCRSE635CK	A3AV8KOZW78IEW	Submitted	Wed May 17 13:27:09 CDT 2017	Tue May 02 13:26:56 CDT 2017	Tue May 02 13:27:09 CDT 2017						"{""image"":""abstract_v002_train2015_000000013357.png"",""dataset"":""vizwiz"",""question"":""What are the people roasting?"",""answer"":""marshmellows"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:33:01.192Z"",""startInputTime"":""2017-05-02T18:33:05.005Z"",""submitTime"":""2017-05-02T18:33:12.842Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[77,65,82,83,72,77,69,76,76,79,87,83],""timeTypeStream"":[""2017-05-02T18:33:04.997Z"",""2017-05-02T18:33:05.506Z"",""2017-05-02T18:33:05.933Z"",""2017-05-02T18:33:06.244Z"",""2017-05-02T18:33:06.821Z"",""2017-05-02T18:33:07.261Z"",""2017-05-02T18:33:07.793Z"",""2017-05-02T18:33:08.317Z"",""2017-05-02T18:33:08.459Z"",""2017-05-02T18:33:08.690Z"",""2017-05-02T18:33:10.435Z"",""2017-05-02T18:33:10.691Z""],""confidence"":""yes""}"	yes	marshmellows
3Y7LTZE0YTAZSI9MJCVHP2O9LY1ZUO	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:14 CDT 2017	5	0	0	0	Reviewable	NotReviewed	abstract_v002_train2015_000000013357.png	600	1296000	Tue May 09 12:58:14 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3Y7LTZE0YTAZSI9MJCVHP2O9LY1ZUO	3GFK2QRXXA6HZSCWXQ8376YV6ML5WT	A1FAZ7DF5HKZFB	Submitted	Wed May 17 13:28:25 CDT 2017	Tue May 02 13:28:10 CDT 2017	Tue May 02 13:28:25 CDT 2017						"{""image"":""abstract_v002_train2015_000000013357.png"",""dataset"":""vizwiz"",""question"":""What are the people roasting?"",""answer"":""marshmallows"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:21:39.568Z"",""startInputTime"":""2017-05-02T18:21:44.623Z"",""submitTime"":""2017-05-02T18:21:52.498Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[77,65,82,83,72,77,65,76,76,79,87,83],""timeTypeStream"":[""2017-05-02T18:21:44.611Z"",""2017-05-02T18:21:44.840Z"",""2017-05-02T18:21:45.152Z"",""2017-05-02T18:21:45.578Z"",""2017-05-02T18:21:45.984Z"",""2017-05-02T18:21:46.445Z"",""2017-05-02T18:21:46.657Z"",""2017-05-02T18:21:47.083Z"",""2017-05-02T18:21:47.237Z"",""2017-05-02T18:21:47.660Z"",""2017-05-02T18:21:48.281Z"",""2017-05-02T18:21:48.552Z""],""confidence"":""yes""}"	yes	marshmallows
3N3WJQXELSE63HJGLRU2B4IJNYA2LQ	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:15 CDT 2017	5	0	0	0	Reviewable	NotReviewed	abstract_v002_train2015_000000007557.png	600	1296000	Tue May 09 12:58:15 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3N3WJQXELSE63HJGLRU2B4IJNYA2LQ	3TU5ZICBREQV2DZCJFG0R1Q0KB2Q89	AVFHRN0S32V2H	Submitted	Wed May 17 13:01:30 CDT 2017	Tue May 02 13:01:19 CDT 2017	Tue May 02 13:01:30 CDT 2017						"{""image"":""abstract_v002_train2015_000000007557.png"",""dataset"":""vizwiz"",""question"":""What color are the curtains?"",""answer"":""brown"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:01:20.439Z"",""startInputTime"":""2017-05-02T18:01:24.843Z"",""submitTime"":""2017-05-02T18:01:29.329Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[66,82,79,87,78],""timeTypeStream"":[""2017-05-02T18:01:24.836Z"",""2017-05-02T18:01:25.086Z"",""2017-05-02T18:01:25.798Z"",""2017-05-02T18:01:25.922Z"",""2017-05-02T18:01:26.012Z""],""confidence"":""yes""}"	yes	brown
3N3WJQXELSE63HJGLRU2B4IJNYA2LQ	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:15 CDT 2017	5	0	0	0	Reviewable	NotReviewed	abstract_v002_train2015_000000007557.png	600	1296000	Tue May 09 12:58:15 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3N3WJQXELSE63HJGLRU2B4IJNYA2LQ	3QEMNNSB2YOXDQQO4OIAD2N6QC8D75	A3L1OIVE57IMT2	Submitted	Wed May 17 13:10:03 CDT 2017	Tue May 02 13:09:57 CDT 2017	Tue May 02 13:10:03 CDT 2017						"{""image"":""abstract_v002_train2015_000000007557.png"",""dataset"":""vizwiz"",""question"":""What color are the curtains?"",""answer"":""brown"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:09:58.503Z"",""startInputTime"":""2017-05-02T18:10:00.995Z"",""submitTime"":""2017-05-02T18:10:03.328Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[66,82,79,87,78],""timeTypeStream"":[""2017-05-02T18:10:00.992Z"",""2017-05-02T18:10:01.418Z"",""2017-05-02T18:10:01.524Z"",""2017-05-02T18:10:01.604Z"",""2017-05-02T18:10:01.684Z""],""confidence"":""yes""}"	yes	brown
3N3WJQXELSE63HJGLRU2B4IJNYA2LQ	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:15 CDT 2017	5	0	0	0	Reviewable	NotReviewed	abstract_v002_train2015_000000007557.png	600	1296000	Tue May 09 12:58:15 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3N3WJQXELSE63HJGLRU2B4IJNYA2LQ	382M9COHEI4437GKDRM5TCJBYZ8EU3	A1VJAKNGJPT0M3	Submitted	Wed May 17 13:16:12 CDT 2017	Tue May 02 13:16:00 CDT 2017	Tue May 02 13:16:12 CDT 2017						"{""image"":""abstract_v002_train2015_000000007557.png"",""dataset"":""vizwiz"",""question"":""What color are the curtains?"",""answer"":""The curtains are beige."",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:15:59.698Z"",""startInputTime"":""2017-05-02T18:16:02.584Z"",""submitTime"":""2017-05-02T18:16:10.374Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[84,72,69,67,85,82,84,65,73,78,83,65,82,69,66,69,73,71,69],""timeTypeStream"":[""2017-05-02T18:16:02.581Z"",""2017-05-02T18:16:02.861Z"",""2017-05-02T18:16:02.946Z"",""2017-05-02T18:16:03.716Z"",""2017-05-02T18:16:03.861Z"",""2017-05-02T18:16:04.021Z"",""2017-05-02T18:16:04.285Z"",""2017-05-02T18:16:04.861Z"",""2017-05-02T18:16:05.093Z"",""2017-05-02T18:16:05.349Z"",""2017-05-02T18:16:05.573Z"",""2017-05-02T18:16:05.868Z"",""2017-05-02T18:16:05.988Z"",""2017-05-02T18:16:06.140Z"",""2017-05-02T18:16:06.510Z"",""2017-05-02T18:16:06.773Z"",""2017-05-02T18:16:06.908Z"",""2017-05-02T18:16:07.068Z"",""2017-05-02T18:16:07.284Z""],""confidence"":""yes""}"	yes	The curtains are beige.
3N3WJQXELSE63HJGLRU2B4IJNYA2LQ	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:15 CDT 2017	5	0	0	0	Reviewable	NotReviewed	abstract_v002_train2015_000000007557.png	600	1296000	Tue May 09 12:58:15 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3N3WJQXELSE63HJGLRU2B4IJNYA2LQ	339ANSOTR6R2GGDUFW8U8485O1HKIL	A2S5F81DDMBUE8	Submitted	Wed May 17 13:19:55 CDT 2017	Tue May 02 13:19:31 CDT 2017	Tue May 02 13:19:55 CDT 2017						"{""image"":""abstract_v002_train2015_000000007557.png"",""dataset"":""vizwiz"",""question"":""What color are the curtains?"",""answer"":""taupe"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:19:34.913Z"",""startInputTime"":""2017-05-02T18:19:48.773Z"",""submitTime"":""2017-05-02T18:19:57.803Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[84,65,85,80,69],""timeTypeStream"":[""2017-05-02T18:19:48.764Z"",""2017-05-02T18:19:48.997Z"",""2017-05-02T18:19:49.164Z"",""2017-05-02T18:19:49.549Z"",""2017-05-02T18:19:49.716Z""],""confidence"":""maybe""}"	maybe	taupe
3N3WJQXELSE63HJGLRU2B4IJNYA2LQ	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:15 CDT 2017	5	0	0	0	Reviewable	NotReviewed	abstract_v002_train2015_000000007557.png	600	1296000	Tue May 09 12:58:15 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3N3WJQXELSE63HJGLRU2B4IJNYA2LQ	33FBRBDW6POR8CPTEXF57W1JGW4C8T	AOUZBLGN7NVT0	Submitted	Wed May 17 13:26:22 CDT 2017	Tue May 02 13:26:16 CDT 2017	Tue May 02 13:26:22 CDT 2017						"{""image"":""abstract_v002_train2015_000000007557.png"",""dataset"":""vizwiz"",""question"":""What color are the curtains?"",""answer"":""Grey"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:26:17.101Z"",""startInputTime"":""2017-05-02T18:26:20.235Z"",""submitTime"":""2017-05-02T18:26:22.042Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[71,82,69,89],""timeTypeStream"":[""2017-05-02T18:26:20.187Z"",""2017-05-02T18:26:20.436Z"",""2017-05-02T18:26:20.706Z"",""2017-05-02T18:26:20.921Z""],""confidence"":""yes""}"	yes	Grey
3TX9T2ZCB9PCKMYRECAI7Q966ECZWN	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:15 CDT 2017	5	0	0	0	Reviewable	NotReviewed	abstract_v002_train2015_000000004777.png	600	1296000	Tue May 09 12:58:15 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3TX9T2ZCB9PCKMYRECAI7Q966ECZWN	3N4BPTXIO9H7P78U9DX8R7WGIW2KUR	A1WJAZRQOLCX5A	Submitted	Wed May 17 13:01:07 CDT 2017	Tue May 02 13:01:00 CDT 2017	Tue May 02 13:01:07 CDT 2017						"{""image"":""abstract_v002_train2015_000000004777.png"",""dataset"":""vizwiz"",""question"":""What thing in this cartoon is not human but is able to stand?"",""answer"":""The robot can stand."",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:00:49.639Z"",""startInputTime"":""2017-05-02T18:00:51.393Z"",""submitTime"":""2017-05-02T18:00:55.625Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[84,72,69,82,79,66,79,84,67,65,78,83,84,65,78,68],""timeTypeStream"":[""2017-05-02T18:00:51.387Z"",""2017-05-02T18:00:51.640Z"",""2017-05-02T18:00:51.769Z"",""2017-05-02T18:00:52.032Z"",""2017-05-02T18:00:52.127Z"",""2017-05-02T18:00:52.273Z"",""2017-05-02T18:00:52.385Z"",""2017-05-02T18:00:52.448Z"",""2017-05-02T18:00:52.632Z"",""2017-05-02T18:00:52.724Z"",""2017-05-02T18:00:52.755Z"",""2017-05-02T18:00:53.032Z"",""2017-05-02T18:00:53.193Z"",""2017-05-02T18:00:53.272Z"",""2017-05-02T18:00:53.338Z"",""2017-05-02T18:00:53.424Z""],""confidence"":""yes""}"	yes	The robot can stand.
3TX9T2ZCB9PCKMYRECAI7Q966ECZWN	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:15 CDT 2017	5	0	0	0	Reviewable	NotReviewed	abstract_v002_train2015_000000004777.png	600	1296000	Tue May 09 12:58:15 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3TX9T2ZCB9PCKMYRECAI7Q966ECZWN	378XPAWRUD2W434835V5EQ59JPMAIV	A1FAZ7DF5HKZFB	Submitted	Wed May 17 13:09:59 CDT 2017	Tue May 02 13:09:39 CDT 2017	Tue May 02 13:09:59 CDT 2017						"{""image"":""abstract_v002_train2015_000000004777.png"",""dataset"":""vizwiz"",""question"":""What thing in this cartoon is not human but is able to stand?"",""answer"":""robot"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:03:07.947Z"",""startInputTime"":""2017-05-02T18:03:19.034Z"",""submitTime"":""2017-05-02T18:03:26.559Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[82,79,66,79,84],""timeTypeStream"":[""2017-05-02T18:03:19.028Z"",""2017-05-02T18:03:19.244Z"",""2017-05-02T18:03:20.008Z"",""2017-05-02T18:03:20.186Z"",""2017-05-02T18:03:20.545Z""],""confidence"":""yes""}"	yes	robot
3TX9T2ZCB9PCKMYRECAI7Q966ECZWN	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:15 CDT 2017	5	0	0	0	Reviewable	NotReviewed	abstract_v002_train2015_000000004777.png	600	1296000	Tue May 09 12:58:15 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3TX9T2ZCB9PCKMYRECAI7Q966ECZWN	3LEP4MGT3HPKF2TEH5UQI49292ZDBR	A2O5J0420C1UPC	Submitted	Wed May 17 13:10:34 CDT 2017	Tue May 02 13:10:07 CDT 2017	Tue May 02 13:10:34 CDT 2017						"{""image"":""abstract_v002_train2015_000000004777.png"",""dataset"":""vizwiz"",""question"":""What thing in this cartoon is not human but is able to stand?"",""answer"":""robot"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:10:07.033Z"",""startInputTime"":""2017-05-02T18:10:27.422Z"",""submitTime"":""2017-05-02T18:10:33.079Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[82,79,66,79,84],""timeTypeStream"":[""2017-05-02T18:10:27.402Z"",""2017-05-02T18:10:27.467Z"",""2017-05-02T18:10:27.608Z"",""2017-05-02T18:10:27.752Z"",""2017-05-02T18:10:27.838Z""],""confidence"":""yes""}"	yes	robot
3TX9T2ZCB9PCKMYRECAI7Q966ECZWN	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:15 CDT 2017	5	0	0	0	Reviewable	NotReviewed	abstract_v002_train2015_000000004777.png	600	1296000	Tue May 09 12:58:15 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3TX9T2ZCB9PCKMYRECAI7Q966ECZWN	3LWJHTCVCDB4HS9ZRTM61T7M7FHFQH	A1VJAKNGJPT0M3	Submitted	Wed May 17 13:18:23 CDT 2017	Tue May 02 13:18:12 CDT 2017	Tue May 02 13:18:23 CDT 2017						"{""image"":""abstract_v002_train2015_000000004777.png"",""dataset"":""vizwiz"",""question"":""What thing in this cartoon is not human but is able to stand?"",""answer"":""A robot"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:18:10.948Z"",""startInputTime"":""2017-05-02T18:18:17.043Z"",""submitTime"":""2017-05-02T18:18:20.907Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[65,82,79,66,79,84],""timeTypeStream"":[""2017-05-02T18:18:17.041Z"",""2017-05-02T18:18:17.482Z"",""2017-05-02T18:18:17.794Z"",""2017-05-02T18:18:18.162Z"",""2017-05-02T18:18:18.586Z"",""2017-05-02T18:18:18.651Z""],""confidence"":""yes""}"	yes	A robot
3TX9T2ZCB9PCKMYRECAI7Q966ECZWN	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:15 CDT 2017	5	0	0	0	Reviewable	NotReviewed	abstract_v002_train2015_000000004777.png	600	1296000	Tue May 09 12:58:15 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3TX9T2ZCB9PCKMYRECAI7Q966ECZWN	3T111IHZ5FFVSJXM1MBEWNVG03OR92	A3AV8KOZW78IEW	Submitted	Wed May 17 13:22:31 CDT 2017	Tue May 02 13:22:16 CDT 2017	Tue May 02 13:22:31 CDT 2017						"{""image"":""abstract_v002_train2015_000000004777.png"",""dataset"":""vizwiz"",""question"":""What thing in this cartoon is not human but is able to stand?"",""answer"":""robot"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:28:21.205Z"",""startInputTime"":""2017-05-02T18:28:31.801Z"",""submitTime"":""2017-05-02T18:28:35.454Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[82,79,66,79,84],""timeTypeStream"":[""2017-05-02T18:28:31.793Z"",""2017-05-02T18:28:32.156Z"",""2017-05-02T18:28:32.667Z"",""2017-05-02T18:28:33.019Z"",""2017-05-02T18:28:33.574Z""],""confidence"":""yes""}"	yes	robot
3OPLMF3EU5B2S3897ASM3SLHYT0NL1	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:15 CDT 2017	5	0	0	0	Reviewable	NotReviewed	abstract_v002_train2015_000000013957.png	600	1296000	Tue May 09 12:58:15 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3OPLMF3EU5B2S3897ASM3SLHYT0NL1	3XCC1ODXDM01KIE8IOM0IIL5A3QRQM	A3L1OIVE57IMT2	Submitted	Wed May 17 13:06:15 CDT 2017	Tue May 02 13:05:58 CDT 2017	Tue May 02 13:06:15 CDT 2017						"{""image"":""abstract_v002_train2015_000000013957.png"",""dataset"":""vizwiz"",""question"":""What color are the plates?"",""answer"":""Unanswerable"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:05:58.944Z"",""startInputTime"":""2017-05-02T18:06:11.872Z"",""submitTime"":""2017-05-02T18:06:15.399Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[86],""timeTypeStream"":[""2017-05-02T18:06:11.760Z""],""confidence"":""yes""}"	yes	Unanswerable
3OPLMF3EU5B2S3897ASM3SLHYT0NL1	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:15 CDT 2017	5	0	0	0	Reviewable	NotReviewed	abstract_v002_train2015_000000013957.png	600	1296000	Tue May 09 12:58:15 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3OPLMF3EU5B2S3897ASM3SLHYT0NL1	33F859I56721RIYG31DG9PO01USBHY	A1LZWU72K42V92	Submitted	Wed May 17 13:07:05 CDT 2017	Tue May 02 13:05:54 CDT 2017	Tue May 02 13:07:05 CDT 2017						"{""image"":""abstract_v002_train2015_000000013957.png"",""dataset"":""vizwiz"",""question"":""What color are the plates?"",""answer"":""white"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:05:55.981Z"",""startInputTime"":""2017-05-02T18:06:50.303Z"",""submitTime"":""2017-05-02T18:07:05.185Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[87,72,73,84,69],""timeTypeStream"":[""2017-05-02T18:06:50.301Z"",""2017-05-02T18:06:50.732Z"",""2017-05-02T18:06:51.123Z"",""2017-05-02T18:06:51.703Z"",""2017-05-02T18:06:52.147Z""],""confidence"":""maybe""}"	maybe	white
3OPLMF3EU5B2S3897ASM3SLHYT0NL1	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:15 CDT 2017	5	0	0	0	Reviewable	NotReviewed	abstract_v002_train2015_000000013957.png	600	1296000	Tue May 09 12:58:15 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3OPLMF3EU5B2S3897ASM3SLHYT0NL1	3G2UL9A02E3YSHB9U1AW7WDE9QM768	A1VJAKNGJPT0M3	Submitted	Wed May 17 13:16:47 CDT 2017	Tue May 02 13:16:23 CDT 2017	Tue May 02 13:16:47 CDT 2017						"{""image"":""abstract_v002_train2015_000000013957.png"",""dataset"":""vizwiz"",""question"":""What color are the plates?"",""answer"":""Unanswerable"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:16:22.724Z"",""startInputTime"":""2017-05-02T18:16:36.395Z"",""submitTime"":""2017-05-02T18:16:45.180Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[85,78,65,78,83,87,69,82,65,66,76,69],""timeTypeStream"":[""2017-05-02T18:16:36.388Z"",""2017-05-02T18:16:36.708Z"",""2017-05-02T18:16:37.012Z"",""2017-05-02T18:16:37.236Z"",""2017-05-02T18:16:37.484Z"",""2017-05-02T18:16:37.740Z"",""2017-05-02T18:16:37.884Z"",""2017-05-02T18:16:38.052Z"",""2017-05-02T18:16:38.412Z"",""2017-05-02T18:16:38.717Z"",""2017-05-02T18:16:38.956Z"",""2017-05-02T18:16:39.132Z""],""confidence"":""yes""}"	yes	Unanswerable
3OPLMF3EU5B2S3897ASM3SLHYT0NL1	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:15 CDT 2017	5	0	0	0	Reviewable	NotReviewed	abstract_v002_train2015_000000013957.png	600	1296000	Tue May 09 12:58:15 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3OPLMF3EU5B2S3897ASM3SLHYT0NL1	3UXUOQ9OKFMZFJNCKER8N1F059C7AY	A3AV8KOZW78IEW	Submitted	Wed May 17 13:16:58 CDT 2017	Tue May 02 13:16:39 CDT 2017	Tue May 02 13:16:58 CDT 2017						"{""image"":""abstract_v002_train2015_000000013957.png"",""dataset"":""vizwiz"",""question"":""What color are the plates?"",""answer"":""unansweable"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:22:44.396Z"",""startInputTime"":""2017-05-02T18:22:52.124Z"",""submitTime"":""2017-05-02T18:23:02.128Z"",""deleteCnt"":4,""editCnt"":1,""keyTypeStream"":[85,78,75,78,73,79,65,78,83,87,69,65,66,76,69],""timeTypeStream"":[""2017-05-02T18:22:52.118Z"",""2017-05-02T18:22:52.370Z"",""2017-05-02T18:22:52.587Z"",""2017-05-02T18:22:52.802Z"",""2017-05-02T18:22:52.998Z"",""2017-05-02T18:22:53.010Z"",""2017-05-02T18:22:57.025Z"",""2017-05-02T18:22:57.172Z"",""2017-05-02T18:22:57.390Z"",""2017-05-02T18:22:57.593Z"",""2017-05-02T18:22:57.793Z"",""2017-05-02T18:22:58.027Z"",""2017-05-02T18:22:58.169Z"",""2017-05-02T18:22:58.422Z"",""2017-05-02T18:22:58.634Z""],""confidence"":""yes""}"	yes	unansweable
